epoch,loss,val_loss
0,0.38390567898750305,0.15695039927959442
1,0.24734166264533997,0.094377406
2,0.2240963578224182,0.086059287
3,0.2149481624364853,0.09526062
4,0.21035170555114746,0.088498756
5,0.20620423555374146,0.087116338
6,0.20309005677700043,0.081636928
7,0.20116300880908966,0.073059641
8,0.19952109456062317,0.076198466
9,0.1973819136619568,0.067817844
10,0.19574394822120667,0.081102289
11,0.1948663592338562,0.069916122
12,0.19415195286273956,0.085688688
13,0.19280028343200684,0.080921508
14,0.19174455106258392,0.073150218
15,0.19201909005641937,0.071438521
16,0.18943381309509277,0.066296704
17,0.19053927063941956,0.071614757
18,0.19073417782783508,0.082436115
19,0.18993650376796722,0.080000646
20,0.18984808027744293,0.065914907
21,0.18920554220676422,0.064354986
22,0.1891985684633255,0.074260317
23,0.18694154918193817,0.062059223651885986
24,0.18746399879455566,0.068311036
25,0.18810485303401947,0.078541815
26,0.18700867891311646,0.081454299
27,0.18624448776245117,0.079275675
28,0.18619976937770844,0.071336783
29,0.18617726862430573,0.070287548
30,0.18584372103214264,0.075731345
31,0.1858948916196823,0.083200574
32,0.18570981919765472,0.071569718
33,0.18450753390789032,0.077171139
34,0.18511569499969482,0.07178846
35,0.18543307483196259,0.075779796
36,0.18530729413032532,0.069526352
37,0.18416355550289154,0.071781121
38,0.18316106498241425,0.075863674
39,0.18427243828773499,0.070646375
40,0.18376193940639496,0.067842379
41,0.18404948711395264,0.078786708
42,0.18353979289531708,0.087299287
43,0.18405252695083618,0.075585388
44,0.18445803225040436,0.072820298
45,0.18335960805416107,0.072238967
46,0.18391524255275726,0.064874053
47,0.18272551894187927,0.071154632
48,0.18238219618797302,0.07966844
49,0.18233464658260345,0.072293386
50,0.1821146458387375,0.080734186
51,0.18363416194915771,0.082854219
52,0.18305785953998566,0.071649097
53,0.18234774470329285,0.073124044
54,0.18177294731140137,0.072209775
55,0.1828468292951584,0.069388002
56,0.1817665845155716,0.077122927
57,0.182756245,0.076084249
58,0.18302838504314423,0.078878999
59,0.18181194365024567,0.080374271
60,0.18210405111312866,0.07516399
61,0.18171216547489166,0.0731351
62,0.18154631555080414,0.086657755
63,0.1822224110364914,0.072854377
64,0.1827143281698227,0.080711782
65,0.18281647562980652,0.078156076
66,0.1818946897983551,0.078967005
67,0.18105772137641907,0.068703726
68,0.18150779604911804,0.090976015
69,0.18209803104400635,0.074156314
70,0.1811167299747467,0.078256056
71,0.18136334419250488,0.075974032
72,0.18193645775318146,0.082755335
73,0.1808830052614212,0.073903352
74,0.18132604658603668,0.086411968
75,0.18049278855323792,0.083097272
76,0.1808844953775406,0.076661423
77,0.18085016310214996,0.075204857
78,0.18083591759204865,0.076258108
79,0.18075649440288544,0.085246332
80,0.18122264742851257,0.076736391
81,0.1796472817659378,0.077711508
82,0.18066030740737915,0.069977999
83,0.17936207354068756,0.074732043
84,0.18013033270835876,0.071512789
85,0.18021491169929504,0.074548192
86,0.18114414811134338,0.075492039
87,0.18079829216003418,0.078956902
88,0.18010473251342773,0.076977588
89,0.1800554096698761,0.074686401
90,0.17945824563503265,0.067640379
91,0.17998304963111877,0.074669413
92,0.17973317205905914,0.076804802
93,0.18001413345336914,0.078545928
94,0.17936965823173523,0.081534542
95,0.18008901178836823,0.073345058
96,0.18048349022865295,0.071139723
97,0.17991358041763306,0.073438965
98,0.1789693981409073,0.078373276
99,0.1802700310945511,0.083730891
100,0.18028949201107025,0.075818837
101,0.17952874302864075,0.078282528
102,0.18040548264980316,0.088609368
103,0.17925426363945007,0.078279987
104,0.17919735610485077,0.084261276
105,0.17920930683612823,0.082139492
106,0.17929846048355103,0.072798088
107,0.1791129857301712,0.071120508
108,0.18008777499198914,0.065781914
109,0.1800854206085205,0.072563693
110,0.1795966476202011,0.071396217
111,0.17978793382644653,0.07571207
112,0.18034598231315613,0.078128651
113,0.18050381541252136,0.08068303
114,0.17998646199703217,0.07225538
115,0.1793530285358429,0.081529252
116,0.17897476255893707,0.066276141
117,0.1786474585533142,0.070323192
118,0.17956328392028809,0.074073017
119,0.1784665435552597,0.070388488
120,0.17866073548793793,0.069270037
121,0.1793113797903061,0.065870248
122,0.17951364815235138,0.083718747
123,0.17871958017349243,0.071475223
