epoch,loss,val_loss
0,0.3549445569515228,0.14420366287231445
1,0.24437138438224792,0.11754114180803299
2,0.22139538824558258,0.081570514
3,0.21203799545764923,0.079730064
4,0.20647098124027252,0.070647098
5,0.20328742265701294,0.075748451
6,0.19883839786052704,0.07292068
7,0.1974506378173828,0.078591846
8,0.19599997997283936,0.067703173
9,0.1960795819759369,0.073840164
10,0.19549116492271423,0.057563633
11,0.1938350945711136,0.08333943
12,0.19156622886657715,0.069949269
13,0.1927577704191208,0.061095889657735825
14,0.19039085507392883,0.060325567
15,0.1906350702047348,0.068034828
16,0.18969975411891937,0.068108074
17,0.18884676694869995,0.071257845
18,0.18882176280021667,0.071412914
19,0.18760725855827332,0.065666936
20,0.18616266548633575,0.062015920877456665
21,0.18695423007011414,0.064444192
22,0.18647770583629608,0.078322396
23,0.18552547693252563,0.067925557
24,0.18494494259357452,0.064134307
25,0.18426364660263062,0.0708571
26,0.18455900251865387,0.073026545
27,0.18405497074127197,0.059427037835121155
28,0.184152752,0.079916708
29,0.1834402084350586,0.07609883
30,0.18301089107990265,0.070946418
31,0.18353092670440674,0.070724495
32,0.1826646775007248,0.061311662
33,0.18285490572452545,0.060694203
34,0.1815207302570343,0.06824939
35,0.18188266456127167,0.064574905
36,0.1834358274936676,0.067213811
37,0.1827377825975418,0.068460494
38,0.1807834506034851,0.062687859
39,0.18184264,0.061397023
40,0.18154296278953552,0.055252634
41,0.18063554167747498,0.068866707
42,0.18023733794689178,0.057590391
43,0.1811904013156891,0.068638802
44,0.18198414146900177,0.072440274
45,0.17971384525299072,0.063013203
46,0.18027622997760773,0.057760868
47,0.18070457875728607,0.06392283
48,0.17956866323947906,0.069000006
49,0.1795588731765747,0.06604623
50,0.1796467900276184,0.057890746742486954
51,0.18042360246181488,0.059950743
52,0.18107852339744568,0.0537352
53,0.17993111908435822,0.063424349
54,0.1791350096464157,0.062796757
55,0.17934201657772064,0.061336200684309006
56,0.18016497790813446,0.059313089
57,0.17937368154525757,0.068683639
58,0.17991480231285095,0.060647976
59,0.17805908620357513,0.061133783
60,0.1786932796239853,0.073877878
61,0.17825786769390106,0.065671846
62,0.1794225424528122,0.059440881
63,0.17832079529762268,0.07199534
64,0.17788955569267273,0.068389744
65,0.17850852012634277,0.064377807
66,0.17823271453380585,0.069393121
67,0.17924007773399353,0.074706063
68,0.17810432612895966,0.065746993
69,0.17749352753162384,0.065982081
70,0.17829640209674835,0.06328214
71,0.1778194010257721,0.063459001
72,0.17678901553153992,0.063953847
73,0.17807292938232422,0.069177322
74,0.1777285486459732,0.064278886
75,0.1777610182762146,0.078857228
76,0.17795468866825104,0.071328215
77,0.17810805141925812,0.07197345
78,0.17767934501171112,0.074927479
79,0.1781708151102066,0.067596823
80,0.17749206721782684,0.066808514
81,0.17682263255119324,0.067422643
82,0.17708520591259003,0.065166652
83,0.1770247220993042,0.066140108
84,0.17747069895267487,0.066452652
85,0.17708823084831238,0.061352647840976715
86,0.17765936255455017,0.068264008
87,0.17606398463249207,0.06882035
88,0.17688928544521332,0.065539986
89,0.17696112394332886,0.075540952
90,0.17658258974552155,0.073568739
91,0.17621929943561554,0.071199559
92,0.17640437185764313,0.061258875
93,0.17665992677211761,0.072950691
94,0.17699578404426575,0.073794454
95,0.17640887200832367,0.066480033
96,0.1768926978111267,0.059314869
97,0.1768389195203781,0.062611334
98,0.17600657045841217,0.07252758
99,0.1761135309934616,0.068228588
100,0.17660744488239288,0.061164901
101,0.17562338709831238,0.071757697
102,0.17548340559005737,0.072568424
103,0.1762857437133789,0.066668674
104,0.17605037987232208,0.069252118
105,0.17647454142570496,0.070527419
106,0.176859051,0.064376503
107,0.1760471761226654,0.073330127
108,0.17616072297096252,0.068661138
109,0.17565178871154785,0.069885343
110,0.17555558681488037,0.062556349
111,0.17576104402542114,0.065848693
112,0.17617900669574738,0.067051195
113,0.17595140635967255,0.071859784
114,0.1750580072402954,0.075396858
115,0.1754034459590912,0.070837565
116,0.17523351311683655,0.068170525
117,0.17544738948345184,0.078217156
118,0.17652681469917297,0.065459572
119,0.17580558359622955,0.067692332
120,0.17534828186035156,0.068851911
121,0.17624185979366302,0.073463045
122,0.17522138357162476,0.061524451
123,0.17554321885108948,0.075881913
124,0.17560285329818726,0.065519124
125,0.175106481,0.065689586
126,0.17441725730895996,0.063967891
127,0.17546872794628143,0.068832539
128,0.1752956211566925,0.070331089
129,0.17528918385505676,0.06307558
130,0.1747068464756012,0.060438346
131,0.1757630556821823,0.070195265
132,0.17518123984336853,0.067122571
133,0.17576634883880615,0.063559823
134,0.17492252588272095,0.072123662
135,0.17438748478889465,0.061889764
136,0.17516295611858368,0.066856831
137,0.17432838678359985,0.065589502
138,0.174672931,0.071438208
139,0.17460691928863525,0.074038841
140,0.17423535883426666,0.071508616
141,0.1747724860906601,0.070949718
142,0.17530260980129242,0.059028476
143,0.17517536878585815,0.070275716
144,0.17553311586380005,0.072174087
145,0.17431780695915222,0.061642703
146,0.17485564947128296,0.069400385
147,0.17444807291030884,0.073545359
148,0.1736820787191391,0.076987371
149,0.17444263398647308,0.057140931487083435
150,0.1745346039533615,0.067243688
151,0.17479029297828674,0.061087351
152,0.17506347596645355,0.071191855
