epoch,loss,val_loss
0,0.37609991431236267,0.1559363603591919
1,0.2503568232059479,0.11755872517824173
2,0.22503958642482758,0.09384986
3,0.21440362930297852,0.096580885
4,0.20832568407058716,0.071936354
5,0.20447298884391785,0.082367741
6,0.20005802810192108,0.077536024
7,0.1970522105693817,0.077323824
8,0.1961912363767624,0.061609641
9,0.19456370174884796,0.068553045
10,0.19332043826580048,0.065156192
11,0.19191254675388336,0.078350559
12,0.1910204440355301,0.075851135
13,0.1896294355392456,0.068691917
14,0.18925417959690094,0.078306288
15,0.1881411224603653,0.070846841
16,0.18773102760314941,0.080433682
17,0.1866699457168579,0.088856891
18,0.18601645529270172,0.066512741
19,0.1857844442129135,0.067465059
20,0.18476086854934692,0.067177929
21,0.1851758509874344,0.075720713
22,0.18417581915855408,0.06683369
23,0.185161754,0.085314751
24,0.18274790048599243,0.070397303
25,0.18334035575389862,0.067766212
26,0.18289682269096375,0.072136067
27,0.18300296366214752,0.057840262
28,0.1812402904033661,0.073524177
29,0.18262691795825958,0.075737223
30,0.18178382515907288,0.0683726
31,0.18157175183296204,0.064163327
32,0.18005725741386414,0.063851714
33,0.18055742979049683,0.071538098
34,0.1816231906414032,0.077187993
35,0.18040154874324799,0.071683817
36,0.18025022745132446,0.065971762
37,0.17972753942012787,0.065938182
38,0.17982779443264008,0.061096799
39,0.1806543916463852,0.076176152
40,0.17937014997005463,0.069605343
41,0.17892765998840332,0.071012139
42,0.17906828224658966,0.079242051
43,0.17908112704753876,0.06702926
44,0.1787114143371582,0.070820749
45,0.17803367972373962,0.066356376
46,0.17763282358646393,0.069531418
47,0.17811287939548492,0.070434734
48,0.1779300719499588,0.064447284
49,0.1772407442331314,0.066966325
50,0.1770837903022766,0.06294205
51,0.17773854732513428,0.064165644
52,0.17760445177555084,0.061713248
53,0.17712877690792084,0.066233486
54,0.17806169390678406,0.070994392
55,0.17677786946296692,0.073189385
56,0.17650102078914642,0.064074844
57,0.17638573050498962,0.067926191
58,0.17710351943969727,0.074469954
59,0.17584054172039032,0.06910985
60,0.1758531630039215,0.069188036
61,0.17547625303268433,0.071334556
62,0.17544516921043396,0.059095666
63,0.17624664306640625,0.068096876
64,0.17665307223796844,0.073107861
65,0.17677491903305054,0.062934339
66,0.17549464106559753,0.07203608
67,0.17615048587322235,0.074616082
68,0.17569224536418915,0.066732369
69,0.1758703738451004,0.063917175
70,0.17511607706546783,0.070833892
71,0.17579534649848938,0.06704767
72,0.17624156177043915,0.067671642
73,0.17646341025829315,0.067179345
74,0.17457695305347443,0.065019608
75,0.1746596097946167,0.063176781
76,0.17416410148143768,0.069476306
77,0.17490056157112122,0.073517337
78,0.1737641841173172,0.070833459
79,0.1743939071893692,0.06625054
80,0.17484526336193085,0.063596494
81,0.17509238421916962,0.075475849
82,0.1742076277732849,0.061854899
83,0.17465537786483765,0.065859936
84,0.17385993897914886,0.07366135
85,0.17526167631149292,0.068039216
86,0.17349693179130554,0.07060083
87,0.17469100654125214,0.063356616
88,0.17521817982196808,0.066531986
89,0.17413465678691864,0.058761581778526306
90,0.17392905056476593,0.057099629
91,0.17494195699691772,0.075016223
92,0.17427341639995575,0.063602321
93,0.17424185574054718,0.077742405
94,0.1734119951725006,0.056275897
95,0.17395631968975067,0.070077181
96,0.17401693761348724,0.07314235
97,0.17353889346122742,0.057620946
98,0.17307831346988678,0.065710254
99,0.173895001,0.071356073
100,0.17494329810142517,0.068045802
101,0.17347368597984314,0.060495719
102,0.17365072667598724,0.061038256
103,0.1729545295238495,0.05743641
104,0.17302782833576202,0.057994377
105,0.1733284294605255,0.072215371
106,0.1738967001438141,0.065283768
107,0.17353138327598572,0.06771747
108,0.17312826216220856,0.073011607
109,0.17373766005039215,0.060693122
110,0.1739591807126999,0.071706951
111,0.17374587059020996,0.069921538
112,0.1730019599199295,0.061885651
113,0.17264123260974884,0.061630718410015106
114,0.17284159362316132,0.059741188
115,0.17175191640853882,0.059195474
116,0.17291541397571564,0.061225064
117,0.17235977947711945,0.060990165919065475
118,0.173578143,0.076685786
119,0.17343956232070923,0.067452572
120,0.17249560356140137,0.063175045
121,0.17188921570777893,0.056197371
122,0.17280800640583038,0.055498421
123,0.17234346270561218,0.067746788
124,0.17283637821674347,0.060479268
125,0.1729360818862915,0.067044348
126,0.1729363203048706,0.077553406
127,0.17177705466747284,0.061403736
128,0.17273974418640137,0.061221525
129,0.17333637177944183,0.06652084
130,0.17285721004009247,0.059366789
131,0.17201922833919525,0.060534142
132,0.1717962920665741,0.063299477
133,0.172517791,0.061996046
134,0.17311376333236694,0.066004537
135,0.1722264438867569,0.081200056
136,0.17248323559761047,0.065944672
137,0.17287831008434296,0.064748287
138,0.17252928018569946,0.076077759
139,0.17269882559776306,0.069687642
140,0.17239993810653687,0.068413466
141,0.1715102195739746,0.060255703
142,0.1721346229314804,0.064830221
143,0.17319920659065247,0.075462565
